MZFireID,location,block,pasture,Livestock,patch,Hectares,LastBurn,Status_2017,Status_2018,date,FireNum,Patch-Num,plot,array,DL,TC,MaxC,LAI,SVMC,FMC,KgHa,AirTemp,RH,WindSpeed,MaxWindSpeed,WindDir,dpC,Burn,MaxTempTime,SH_Singe,SH_Char,SH_Black,SH_Broken
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,2,1,5,178.25,,,,,11.88,32.38,20.45,30.86,278.30,-4.27,1,14:54:34.1,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,2,1,6,27.34,,,,,10.53,30.75,19.28,30.86,276.90,-6.16,,13:55:41.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,3,9,1,245.75,0.24,7.7,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:09.1,86.00,32.00,31.00,28.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,3,9,2,93.25,0.14,2.6,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:23.0,86.00,32.00,31.00,28.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,3,9,3,132.25,0.17,4.4,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:37:17.0,86.00,32.00,31.00,28.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,3,9,4,178.75,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:39:20.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,3,9,5,105.00,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:09.1,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,1,7,1,330.50,0.94,17.2,56.06,1664.00,16.94,42.50,10.08,19.34,191.50,4.08,1,12:47:31.1,42.50,39.00,29.00,27.50
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,1,7,2,206.75,0.75,17.5,107.87,548.80,16.94,42.50,10.08,19.34,191.50,4.08,1,12:48:38.1,42.50,39.00,29.00,27.50
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,1,7,3,157.25,0.80,19.7,35.21,2217.60,16.94,42.50,10.08,19.34,191.50,4.08,1,12:47:04.0,42.50,39.00,29.00,27.50
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,1,7,4,201.50,,,,,16.94,42.50,10.08,19.34,191.50,4.08,1,12:47:36.0,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,1,7,5,271.25,,,,,16.94,42.50,10.08,19.34,191.50,4.08,1,12:47:36.1,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,2,8,1,,0.47,21.4,71.34,993.60,,,,,,,,,26.50,22.00,15.00,13.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,2,8,2,,0.77,23.6,87.31,1172.80,,,,,,,,,26.50,22.00,15.00,13.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,2,8,3,,0.68,21.9,76.91,1129.60,,,,,,,,,26.50,22.00,15.00,13.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,2,8,4,,,,,,,,,,,,,,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,2,8,5,,,,,,,,,,,,,,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,3,6,1,,0.53,20.3,61.51,1014.40,,,,,,,,,47.00,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,3,6,2,,0.71,22.1,82.72,787.20,,,,,,,,,48.00,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,3,6,3,,0.76,19.1,100.27,585.60,,,,,,,,,49.00,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,3,6,4,,,,,,,,,,,,,,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,1,3,6,5,,,,,,,,,,,,,,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,1,4,1,317.75,0.85,18.2,60.16,1204.80,15.73,44.96,8.91,20.78,185.50,3.75,1,12:41:53.0,71.50,86.00,51.33,32.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,1,4,2,275.00,0.84,20.2,61.81,955.20,15.73,44.96,8.91,20.78,185.50,3.75,1,12:41:59.1,71.50,86.00,51.33,32.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,1,4,3,318.00,0.86,19.4,55.56,835.20,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:04.0,71.50,86.00,51.33,32.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,1,4,4,27.02,,,,,16.94,42.50,10.08,19.34,191.50,4.08,,12:55:04.0,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,1,4,5,260.50,,,,,15.73,44.96,8.91,20.78,185.50,3.75,1,12:41:57.1,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,2,2,1,379.75,1.13,17.1,43.52,1507.20,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:33.0,75.33,67.33,56.00,40.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,2,2,2,293.25,1.00,19.3,64.30,968.00,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:40.0,75.33,67.33,56.00,40.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,2,2,3,293.50,0.93,16.6,48.86,1608.00,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:42.0,75.33,67.33,56.00,40.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,2,2,4,27.99,,,,,17.19,41.67,10.20,19.46,196.40,4.02,,13:38:05.0,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,2,2,5,175.25,,,,,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:52.1,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,3,9,1,210.75,0.54,18.6,40.62,1705.60,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:29.1,89.00,73.33,49.00,33.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,3,9,2,354.00,0.83,15.4,51.88,1193.60,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:38.0,89.00,73.33,49.00,33.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,3,9,3,293.75,0.70,16.4,56.38,777.60,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:42.0,89.00,73.33,49.00,33.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,3,9,4,120.00,,,,,15.73,44.96,8.91,20.78,185.50,3.75,1,12:43:01.1,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,2,3,9,5,253.25,,,,,15.73,44.96,8.91,20.78,185.50,3.75,1,12:42:29.1,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,1,1,1,,0.64,14.1,35.21,2876.80,,,,,,,,,74.33,68.67,52.67,29.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,1,1,2,,0.43,14.3,50.76,1059.20,,,,,,,,,74.33,68.67,52.67,29.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,1,1,3,,0.41,15.0,42.94,1721.60,,,,,,,,,74.33,68.67,52.67,29.00
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,1,1,4,,,,,,,,,,,,,,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,1,1,5,,,,,,,,,,,,,,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,2,5,1,336.50,0.94,14.5,35.45,1611.20,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:36.0,71.67,54.00,43.00,23.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,2,5,2,331.50,0.91,19.9,56.66,1454.40,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:42.0,71.67,54.00,43.00,23.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,2,5,3,252.50,0.86,19.4,45.14,2158.40,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:39.1,71.67,54.00,43.00,23.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,2,5,4,250.75,,,,,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:44.0,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,2,5,5,205.75,,,,,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:41.1,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,3,3,1,291.25,1.05,14.6,70.51,1888.00,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:26.0,63.67,54.00,47.00,32.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,3,3,2,201.50,0.99,16.2,44.66,1601.60,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:23.0,63.67,54.00,47.00,32.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,3,3,3,278.25,0.87,19.4,41.85,1678.40,15.73,44.96,8.91,20.78,185.50,3.75,1,12:40:27.1,63.67,54.00,47.00,32.33
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,3,3,4,19.29,,,,,16.94,42.50,10.08,19.34,191.50,4.08,,12:51:13.0,,,,
16,HREC,Clement,Clement,Sheep,NO,17,Unburned,0,,10/18/2018,1,4,3,3,3,5,159.75,,,,,15.73,44.96,8.91,20.78,185.50,3.75,1,12:41:05.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,1,2,1,278.75,1.53,20.9,56.65,1576.00,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:35.0,61.00,52.67,41.67,26.67
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,1,2,2,254.25,1.43,23.2,51.32,1998.40,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:39.0,61.00,52.67,41.67,26.67
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,1,2,3,329.25,1.35,20.9,246.43,1144.00,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:32.0,61.00,52.67,41.67,26.67
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,1,2,4,28.31,,,,,19.50,28.95,17.80,31.36,289.40,0.92,,14:03:18.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,1,2,5,394.25,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:37.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,2,9,1,330.00,1.05,17.1,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:57:47.1,60.67,52.67,46.00,23.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,2,9,2,290.50,0.74,16.4,73.42,987.20,19.93,27.11,16.51,27.75,284.60,0.38,1,14:57:42.0,60.67,52.67,46.00,23.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,2,9,3,313.50,0.81,17.6,61.52,2416.00,19.93,27.11,16.51,27.75,284.60,0.38,1,14:57:31.1,60.67,52.67,46.00,23.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,2,9,4,71.00,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:57:52.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,2,9,5,294.00,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:57:35.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,3,4,1,115.25,0.81,20.4,,,19.93,27.11,16.51,27.75,284.60,0.38,1,15:03:05.1,47.67,60.00,47.00,30.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,3,4,2,104.25,0.98,19.3,55.56,2289.60,19.93,27.11,16.51,27.75,284.60,0.38,1,15:01:36.1,47.67,60.00,47.00,30.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,3,4,3,256.75,1.00,19.6,50.74,1302.40,19.93,27.11,16.51,27.75,284.60,0.38,1,15:03:29.0,47.67,60.00,47.00,30.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,3,4,4,30.57,,,,,19.50,28.95,17.80,31.36,289.40,0.92,,14:03:15.1,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,1,3,4,5,321.75,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,15:03:14.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,1,3,1,410.25,0.91,25.4,46.33,2462.40,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:40.0,108.00,88.00,74.33,31.67
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,1,3,2,484.00,0.80,25.4,52.29,1888.00,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:39.0,108.00,88.00,74.33,31.67
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,1,3,3,484.25,1.13,25.5,49.29,2155.20,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:38.1,108.00,88.00,74.33,31.67
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,1,3,4,25.41,,,,,19.93,27.11,16.51,27.75,284.60,0.38,,15:08:00.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,1,3,5,424.25,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:40.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,1,242.50,1.11,22.8,67.54,1276.80,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:38.1,56.67,46.00,36.00,26.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,2,419.00,0.86,20.4,102.58,1116.80,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:35.0,56.67,46.00,36.00,26.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,3,294.50,0.86,19.9,339.34,390.40,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:35.0,56.67,46.00,36.00,26.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,4,180.25,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:46.1,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,5,230.25,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:54:46.1,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,1,,0.77,28.1,89.16,1254.40,,,,,,,,,49.67,40.33,37.00,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,2,,0.53,13.5,,,,,,,,,,,49.67,40.33,37.00,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,3,,0.80,25.8,57.31,1937.60,,,,,,,,,49.67,40.33,37.00,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,4,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,5,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,6,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,1,,0.21,19.5,86.27,827.20,,,,,,,,,36.33,36.00,30.50,21.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,2,,0.51,19.8,91.30,883.20,,,,,,,,,36.33,36.00,30.50,21.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,3,,0.63,22.2,79.93,972.80,,,,,,,,,36.33,36.00,30.50,21.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,4,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,5,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,1,,0.68,19.0,,,,,,,,,,,52.00,43.00,32.33,20.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,2,,0.71,14.9,56.63,2619.20,,,,,,,,,52.00,43.00,32.33,20.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,3,,0.83,19.0,120.89,1409.60,,,,,,,,,52.00,43.00,32.33,20.50
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,4,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,5,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,1,248.50,0.83,19.1,59.30,2425.60,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:30.0,84.00,64.67,50.00,32.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,2,340.00,0.84,20.2,,545.60,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:23.1,84.00,64.67,50.00,32.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,3,427.75,0.89,19.4,87.67,1843.20,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:29.0,84.00,64.67,50.00,32.00
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,4,320.50,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:31.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,5,307.25,,,,,19.93,27.11,16.51,27.75,284.60,0.38,1,14:58:24.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,1,239.75,0.87,11.1,,,6.23,13.00,10.00,18.14,209.8,-20.67,1,17:04:24.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,2,202.50,0.64,10.9,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:04:34.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,3,206.50,0.91,11.6,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:04:40.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,4,388.50,,,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:05:19.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,5,196.25,,,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:04:33.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,1,105.50,0.51,10.7,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:07:23.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,2,237.75,1.02,11.8,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:06:06.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,3,222.00,0.69,11.6,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:06:19.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,4,20.25,,,,,5.19,20.60,1.48,10.33,260.10,-15.95,,14:00:48.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,5,187.75,,,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:06:23.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,1,,0.37,8.9,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,2,,0.50,7.2,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,3,,0.52,9.7,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,4,,,,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,5,,,,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,1,106.75,0.25,3.8,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:10:17.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,2,122.00,0.75,5.9,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:10:07.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,3,75.75,0.34,4.3,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:10:58.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,4,21.00,,,,,5.78,18.15,11.53,19.76,253.50,-17.12,0,14:27:29.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,5,186.75,,,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:10:24.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,1,66.00,0.43,3.8,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:13:10.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,2,56.50,0.29,3.8,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:13:05.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,3,68.50,0.39,3.9,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:12:56.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,4,15.75,,,,,6.23,13.00,10.00,18.14,209.80,-20.67,0,17:12:56.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,5,79.75,,,,,6.23,13.00,10.00,18.14,209.80,-20.67,1,17:13:06.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,1,47.25,0.43,5.5,,,6.62,12.22,10.88,19.40,218.80,-21.11,1,16:19:04.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,2,191.25,0.77,5.3,,,6.62,12.22,10.88,19.40,218.80,-21.11,1,16:18:23.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,3,65.25,0.54,4.8,,,6.62,12.22,10.88,19.40,218.80,-21.11,1,16:21:45.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,4,24.75,,,,,6.62,12.22,10.88,19.40,218.80,-21.11,0,16:21:12.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,5,101.25,,,,,6.62,12.22,10.88,19.40,218.80,-21.11,1,16:18:29.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,6,15.74,,,,,7.02,11.43,11.76,20.66,227.80,-21.56,0,15:46:42.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,1,19.75,0.33,4.3,,,6.23,13.00,10.00,18.14,209.80,-20.67,0,17:05:10.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,2,16.75,0.35,3.7,,,6.23,13.00,10.00,18.14,209.80,-20.67,0,17:05:39.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,3,20.00,0.48,3.5,,,6.23,13.00,10.00,18.14,209.80,-20.67,0,17:10:19.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,4,17.75,,,,,5.78,18.15,11.53,19.76,253.50,-17.12,0,14:25:04.0,,,,
